catalog,catalog_object_id,object_name,ra,dec,objID,objName,raMean,decMean,raMeanErr,decMeanErr,nDetections,ng,nr,ni,nz,ny,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,rMeanKronMag,rMeanKronMagErr,iMeanKronMag,iMeanKronMagErr,zMeanKronMag,zMeanKronMagErr,yMeanKronMag,yMeanKronMagErr,gMeanApMag,gMeanApMagErr,rMeanApMag,rMeanApMagErr,iMeanApMag,iMeanApMagErr,zMeanApMag,zMeanApMagErr,yMeanApMag,yMeanApMagErr
Pan-STARRS1 DR2 MeanObject,119011884084340965,PSO J188.4084+09.1754,188.40838953,9.17539163,119011884084340965,PSO J188.4084+09.1754,188.40838953,9.17539163,0.8880400061607361,0.8880400061607361,1,0,1,0,0,0,-999.0,-999.0,23.43910026550293,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.951400756835938,0.1030139997601509,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.71809959411621,0.8879179954528809,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884085391283,PSO J188.4085+09.1757,188.40849554,9.17565114,119011884085391283,PSO J188.4085+09.1757,188.40849554,9.17565114,0.1762299984693527,0.1762299984693527,1,0,1,0,0,0,-999.0,-999.0,20.274099349975582,0.175586000084877,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.32690048217773,0.170522004365921,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.292699813842773,0.175586000084877,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884086231648,PSO J188.4086+09.1760,188.40858946,9.17596661,119011884086231648,PSO J188.4086+09.1760,188.40858946,9.17596661,0.1829600036144256,0.1829600036144256,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.873699188232425,0.1823460012674331,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.606000900268555,0.2877880036830902,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.5856990814209,0.1823460012674331
Pan-STARRS1 DR2 MeanObject,119011884088494985,PSO J188.4089+09.1787,188.40885746,9.17870022,119011884088494985,PSO J188.4089+09.1787,188.40885746,9.17870022,0.0228700004518032,0.0228700004518032,2,2,0,0,0,0,18.9552001953125,7.000000096013537e-06,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.020099639892575,0.0378260016441345,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.198699951171875,0.0463979989290237,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884095314646,PSO J188.4095+09.1785,188.40953195,9.1784753,119011884095314646,PSO J188.4095+09.1785,188.40953195,9.1784753,-999.0,-999.0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.548599243164062,0.1366000026464462,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884097105096,PSO J188.4097+09.1789,188.40969627,9.17885921,119011884097105096,PSO J188.4097+09.1789,188.40969627,9.17885921,0.0613900013267993,0.0613900013267993,1,0,1,0,0,0,-999.0,-999.0,19.827899932861328,0.0595269985496997,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.149799346923828,0.0244900006800889,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.367700576782227,0.0595269985496997,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884099354676,PSO J188.4099+09.1785,188.40990478,9.17848662,119011884099354676,PSO J188.4099+09.1785,188.40990478,9.17848662,0.017170000821352,0.017170000821352,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,18.47100067138672,0.0083529995754361,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.07550048828125,0.0269019994884729,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.009300231933597,0.0083529995754361,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884102466678,PSO J188.4102+09.1802,188.41023653,9.18017915,119011884102466678,PSO J188.4102+09.1802,188.41023653,9.18017915,0.0957999974489212,0.0957999974489212,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.56170082092285,0.0946170017123222,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.76609992980957,0.0362429991364479,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.550199508666992,0.0946170017123222,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884105095357,PSO J188.4105+09.1791,188.41049855,9.17907707,119011884105095357,PSO J188.4105+09.1791,188.41049855,9.17907707,0.0557899996638298,0.0557899996638298,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,19.69820022583008,0.0537329986691474,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.27359962463379,0.0537329986691474,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884113205200,PSO J188.4113+09.1789,188.41132029,9.17893696,119011884113205200,PSO J188.4113+09.1789,188.41132029,9.17893696,-999.0,-999.0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.9197998046875,0.0404519997537136,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884113508656,PSO J188.4113+09.1818,188.4113123,9.18181565,119011884113508656,PSO J188.4113+09.1818,188.4113123,9.18181565,0.162770003080368,0.162770003080368,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.409299850463867,0.1620730012655258,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.27630043029785,0.1460700035095214,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.460899353027344,0.1620730012655258,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884116793578,PSO J188.4116+09.1776,188.41163626,9.17756292,119011884116793578,PSO J188.4116+09.1776,188.41163626,9.17756292,0.3173100054264068,0.3173100054264068,1,0,1,0,0,0,-999.0,-999.0,20.909500122070312,0.3169580101966858,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.65080070495605,0.2533900141716003,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.59320068359375,0.3169580101966858,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884125678934,PSO J188.4126+09.1820,188.41256753,9.18204877,119011884125678934,PSO J188.4126+09.1820,188.41256753,9.18204877,-999.0,-999.0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.01799964904785,0.0906990021467208,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884128554496,PSO J188.4129+09.1784,188.41285509,9.17835043,119011884128554496,PSO J188.4129+09.1784,188.41285509,9.17835043,-999.0,-999.0,1,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.268400192260746,0.0280949994921684,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884130403884,PSO J188.4130+09.1778,188.41304073,9.17784029,119011884130403884,PSO J188.4130+09.1778,188.41304073,9.17784029,-999.0,-999.0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884131854409,PSO J188.4132+09.1783,188.41317723,9.17829789,119011884131854409,PSO J188.4132+09.1783,188.41317723,9.17829789,0.2872599959373474,0.2872599959373474,1,1,0,0,0,0,21.9862003326416,0.2868649959564209,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.421600341796875,0.2868649959564209,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884133557348,PSO J188.4133+09.1808,188.4133391471723,9.180792473918997,119011884133557348,PSO J188.4133+09.1808,188.4133391471723,9.180792473918997,0.0231516307799539,0.0231516307799539,15,6,5,2,2,0,21.09830093383789,0.163559004664421,24.375600814819336,0.0918359979987144,-999.0,-999.0,20.93409919738769,0.0577309988439083,-999.0,-999.0,19.100400924682617,9.000000318337698e-06,19.08580017089844,0.1588979959487915,17.285200119018555,1.999999994950485e-06,-999.0,-999.0,-999.0,-999.0,19.913799285888672,0.1114910021424293,19.855600357055664,0.049015000462532,-999.0,-999.0,19.769800186157227,0.0001180000035674,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884135440711,PSO J188.4135+09.1752,188.41351238,9.1751733,119011884135440711,PSO J188.4135+09.1752,188.41351238,9.1751733,0.0458800010383129,0.0458800010383129,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.52280044555664,0.0433540008962154,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.849300384521484,0.0204579997807741,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.199399948120117,0.0433540008962154,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884150910487,PSO J188.4151+09.1750,188.41506942,9.17500197,119011884150910487,PSO J188.4151+09.1750,188.41506942,9.17500197,0.0209500007331371,0.0209500007331371,3,2,1,0,0,0,18.782100677490234,0.0146199995651841,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.235199928283691,0.0078400000929832,15.5600004196167,0.0033179998863488,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.414100646972656,0.0146199995651841,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884155120478,PSO J188.4154+09.1750,188.4154459757863,9.175010054423591,119011884155120478,PSO J188.4154+09.1750,188.4154459757863,9.175010054423591,0.0006381748406269,0.0006381748406269,91,15,21,22,12,21,18.572599411010746,0.0342199988663196,17.710800170898438,0.0993110015988349,17.683500289916992,0.0632629990577697,17.71470069885254,0.0854530036449432,17.224300384521484,0.051316998898983,14.447999954223633,0.1125959977507591,12.99209976196289,0.0294189993292093,12.589200019836426,0.0215530004352331,12.593899726867676,0.0500090010464191,12.803400039672852,0.0147519996389746,17.363800048828125,0.0435470007359981,16.371599197387695,0.0501249991357326,16.366500854492188,0.0939769968390464,16.38409996032715,0.068302996456623,15.952500343322754,0.0369380004703998
Pan-STARRS1 DR2 MeanObject,119011884155827916,PSO J188.4156+09.1812,188.41555099,9.18118859,119011884155827916,PSO J188.4156+09.1812,188.41555099,9.18118859,0.018190000206232,0.018190000206232,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.888200759887695,0.0102890003472566,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.463199615478516,0.0418549999594688,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.502500534057617,0.0102890003472566
Pan-STARRS1 DR2 MeanObject,119011884156460817,PSO J188.4156+09.1752,188.41555642,9.17515983,119011884156460817,PSO J188.4156+09.1752,188.41555642,9.17515983,0.0166999995708465,0.0166999995708465,3,2,0,0,1,0,17.23979949951172,0.0072499997913837,-999.0,-999.0,-999.0,-999.0,21.938899993896484,-999.0,-999.0,-999.0,14.704700469970703,0.0065640001557767,-999.0,-999.0,-999.0,-999.0,12.522100448608398,0.0026920000091195,-999.0,-999.0,16.043500900268555,0.0072499997913837,-999.0,-999.0,-999.0,-999.0,17.018600463867188,0.7145000100135803,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884160603055,PSO J188.4161+09.1771,188.41606027,9.1771494,119011884160603055,PSO J188.4161+09.1771,188.41606027,9.1771494,-999.0,-999.0,2,1,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.565600395202637,0.0033909999765455,-999.0,-999.0,-999.0,-999.0,14.637200355529783,0.0042200000025331,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884163153504,PSO J188.4163+09.1775,188.41631577,9.17752353,119011884163153504,PSO J188.4163+09.1775,188.41631577,9.17752353,-999.0,-999.0,3,1,1,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.75160026550293,0.0024580000899732,15.406299591064451,0.0040930001996457,13.70829963684082,0.0013239999534562,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884164143979,PSO J188.4166+09.1781,188.4165693,9.17813095,119011884164143979,PSO J188.4166+09.1781,188.4165693,9.17813095,0.0010000000474974,0.0010000000474974,3,3,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.04640007019043,0.015982000157237,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884164651668,PSO J188.4165+09.1757,188.4165425,9.17573911,119011884164651668,PSO J188.4165+09.1757,188.4165425,9.17573911,0.0010000000474974,0.0010000000474974,5,5,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.92199993133545,0.2499970048666,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884165164364,PSO J188.4164+09.1784,188.416416,9.178379,119011884165164364,PSO J188.4164+09.1784,188.416416,9.178379,0.0562000013887882,0.0562000013887882,8,8,0,0,0,0,-999.0,-999.0,15.338000297546388,-999.0,15.390000343322754,-999.0,15.461000442504885,-999.0,15.59000015258789,-999.0,14.064900398254396,0.0904939994215965,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884166494694,PSO J188.4166+09.1785,188.41663509,9.1784579,119011884166494694,PSO J188.4166+09.1785,188.41663509,9.1784579,0.0010000000474974,0.0010000000474974,1,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.15019989013672,0.0030650000553578,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884169150549,PSO J188.4169+09.1751,188.41691501,9.17506128,119011884169150549,PSO J188.4169+09.1751,188.41691501,9.17506128,-999.0,-999.0,1,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884169971022,PSO J188.4170+09.1755,188.41699789,9.17545527,119011884169971022,PSO J188.4170+09.1755,188.41699789,9.17545527,-999.0,-999.0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,12.795100212097168,0.0016909999540075,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884172133615,PSO J188.4172+09.1776,188.4171880730456,9.177627359006346,119011884172133615,PSO J188.4172+09.1776,188.4171880730456,9.177627359006346,0.0012532026244687,0.0012532026244687,77,14,15,16,15,17,19.09630012512207,0.0330110006034374,18.345800399780277,0.1518269926309585,18.27680015563965,0.0646580010652542,19.711700439453125,0.2451159954071045,19.776899337768555,0.0907820016145706,13.867899894714355,0.0164960008114576,13.125699996948242,0.0338589996099472,12.749199867248535,0.0503479987382888,14.108599662780762,0.0461729988455772,12.991000175476074,0.0918029993772506,17.95870018005371,0.0450420007109642,16.958200454711914,0.1688240021467209,16.940399169921875,0.0908859968185424,17.52739906311035,0.0957019999623298,16.460500717163086,0.0751449987292289
Pan-STARRS1 DR2 MeanObject,119011884173195580,PSO J188.4173+09.1793,188.41731934,9.17925329,119011884173195580,PSO J188.4173+09.1793,188.41731934,9.17925329,-999.0,-999.0,2,2,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.091899871826172,0.0205140002071857,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884173270355,PSO J188.4174+09.1747,188.4173591,9.1746907,119011884173270355,PSO J188.4174+09.1747,188.4173591,9.1746907,0.0402100011706352,0.0402100011706352,3,1,1,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.30150032043457,0.0373030006885528,-999.0,-999.0,14.661999702453612,0.0024959999136626,13.204299926757812,0.0015989999519661,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.507400512695312,0.0373030006885528,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884173315702,PSO J188.4173+09.1794,188.41733164,9.17935561,119011884173315702,PSO J188.4173+09.1794,188.41733164,9.17935561,-999.0,-999.0,2,2,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.158300399780272,0.0450530014932155,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884175281301,PSO J188.4175+09.1757,188.41752872,9.17568804,119011884175281301,PSO J188.4175+09.1757,188.41752872,9.17568804,-999.0,-999.0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.85460090637207,0.013065000064671,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884175621841,PSO J188.4176+09.1761,188.41756298,9.1761382,119011884175621841,PSO J188.4176+09.1761,188.41756298,9.1761382,-999.0,-999.0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,13.140399932861328,0.0021619999315589,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884175909653,PSO J188.4176+09.1826,188.4175768841136,9.18263381569524,119011884175909653,PSO J188.4176+09.1826,188.4175768841136,9.18263381569524,0.0047671857893818,0.0047671857893818,18,12,3,3,0,0,20.0004997253418,0.0255290009081363,19.58830070495605,7.000000096013537e-06,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.57159996032715,0.0821919962763786,15.57960033416748,9.999999974752427e-07,15.734299659729004,0.3067770004272461,-999.0,-999.0,-999.0,-999.0,18.67679977416992,0.0121259996667504,18.005300521850586,7.000000096013537e-06,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884178641424,PSO J188.4179+09.1758,188.41786413,9.17579,119011884178641424,PSO J188.4179+09.1758,188.41786413,9.17579,-999.0,-999.0,1,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.100299835205078,0.0029949999880045,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884180085639,PSO J188.4179+09.1794,188.41791843,9.1793569,119011884180085639,PSO J188.4179+09.1794,188.41791843,9.1793569,0.5458099842071533,0.5458099842071533,9,3,3,3,0,0,-999.0,-999.0,21.46699905395508,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.74820041656494,0.1145929992198944,14.675299644470217,0.0104440003633499,13.931300163269045,0.0123410001397132,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.422800064086914,0.5456079840660095,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884180182225,PSO J188.4180+09.1765,188.41801882,9.17645786,119011884180182225,PSO J188.4180+09.1765,188.41801882,9.17645786,-999.0,-999.0,1,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.999899864196776,0.0028399999719113,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Pan-STARRS1 DR2 MeanObject,119011884181845032,PSO J188.4184+09.1789,188.41840746,9.1788701,119011884181845032,PSO J188.4184+09.1789,188.41840746,9.1788701,0.1770700067281723,0.1770700067281723,3,0,1,1,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.272600173950195,0.1764370054006576,-999.0,-999.0,14.811400413513184,0.0032770000398159,13.229299545288086,0.0015529999509453,-999.0,-999.0,18.65399932861328,0.1066579967737197,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.107999801635746,0.1764370054006576
Pan-STARRS1 DR2 MeanObject,119011884181861529,PSO J188.4182+09.1759,188.41815,9.17586772,119011884181861529,PSO J188.4182+09.1759,188.41815,9.17586772,0.2553099989891052,0.2553099989891052,5,2,1,1,1,0,22.27669906616211,0.2548640072345733,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.952400207519531,0.0041780001483857,13.770299911499023,0.0032440000213682,13.797200202941896,0.0017819999484345,14.296099662780762,0.0035240000579506,-999.0,-999.0,17.84779930114746,0.2548640072345733,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
